Type,TypeName,date,subject,text,title
1,Fake,"June 19, 2017",News,"A horrifying incident took place in the early hours of Monday morning in Finsbury Park in London.A van plowed into a group of Muslim worshipers as they were leaving prayers at a pair of North London mosques.Yep   you read that right. A terrorist attack has happened in London against Muslims. This incident follows two recent terrorist attacks in London in which vehicles have been used as weapons, both on bridges over the Thames River. So far this attack has left one person is dead and 10 others injured. This is being treated as a terrorist attack,  said Metropolitan Police Deputy Assistant Commissioner Neil Basu told reporters. He added that the driver of the van was arrested on suspicion of murder.According to the Washington Post, witnesses said the driver of the vehicle was heard shouting that he wanted to kill Muslims.Thankfully, the driver didn t get away. The Washington Post reports that Abdulrahman Aidroos and his friends were attending to an elderly man who had collapsed on the ground when suddenly he saw a man in a van driving  straight into us. When the driver of the van jumped out of the vehicle and tried to run  I tackled him on the floor until the police came,  Aidroos told the BBC.  When he was running, he said  I want to kill more people, I want to kill more Muslims. It s absolutely appalling and to think another human being has done this.Though it s clear there s something wrong with this attacker, we need to stop fear mongering when it comes to Muslims. The worst has now happened as a result.Muslims are entirely separate from ISIS just like the KKK is separate from the Christian church. Just like Nazism is entirely separate from Germans. There are bad people   evil people   in the world. But attacking innocent people won t stop the problem or rid the world of evil. It just hurts innocent people and their loved ones.We need to stop being so divided and scapegoating other people. That won t solve any problems   it ll just create new ones.Featured Image by Carl Court/Getty Images", A Van Struck Down Muslims In London
1,Fake,"June 19, 2017",News,"It s crystal clear that nobody can accuse Sean Hannity of knowing what he s talking about, particularly over Twitter. Tonight, he got into a heated exchange with conservative writer Ben Shapiro over the suddenly-controversial depiction of Trump as Julius Caesar, because in Shakespeare s play, Julius Caesar gets assassinated.Hannity seemed to enjoy chants of  liberal hate kills,  after another Trump-loving protester rushed the stage at the play, and Shapiro called him out on his hypocrisy over that. Hannity responded by calling him stupid in one tweet, and then again with this little bit in which he made a complete fool of himself:Really, who s the stupid one here? The same theater company that did this play did have an Obama lookalike as Caesar in 2012. Other parallels have been drawn between Shakespearean characters and politicians, too: For instance, Henry V seemed to depict George W. Bush. There wasn t anything like the outcry we re seeing with the Trumpian Caesar.And Twitter is busy pointing all of this out with glee:                The manufactured controversy could be due to the right s ongoing persecution complex. They latch onto anything that makes them look like it s them against the world, like the world is out to get them. It s absolutely ridiculous in the face of real persecution.This tweet may get deleted and it may stay up. Hannity isn t really known for admitting when he screwed something up royally like this. Kind of like his hero, Trump. He s more Trumpian every day.Featured image via Alex Wong/Getty Images/screenshot"," Sean Hannity Goes Apesh*t Over Trump As Caesar AGAIN, Gets Torn Apart Over HUGE Mistake (TWEETS)"
1,Fake,"June 18, 2017",News,"With the news dropping that supposedly Trump isn t under an investigation for obstruction of justice, we re all scratching our heads. Especially since Trump admitted he s under investigation himself.ABC This Week with George Stephanopoulos has an idea of what s going on. The President wants to take down Bob Mueller. His lawyer wants to take down Bob Muller and the question is why? And I think the answer is they wanna lay the foundation to discredit whatever Bob Mueller comes up with,  Stephanopoulos said in a video posted on Twitter.Given that Trump himself has admitted on Twitter that he is under investigation and that it s a  witch hunt , it sounds like a very plausible answer.Stephanopoulos goes on to say that  They re essentially engaging in a  scorched-earth  litigation strategy that is beginning with trying to discredit the prosecutor. He closes the video by saying that Mueller is just doing his job and is only just getting started, so we shouldn t just automatically dismiss Mueller or that Trump is being investigated.Stephanopoulos has a point. It does seem likely that Trump and his team would try to cover an investigation up. They don t want the public to know   it would damage his reputation (not that he has a glowing one in the first place).Why shouldn t we believe what Trump tweets? He knows what he s tweeting. Why shouldn t we believe the other sources?An excerpt of  This Week  shows Pierre Thomas, ABC News Senior Justice Correspondent saying  Now, my sources are telling me he s begun some preliminary planning. Plans to talk to some people in the administration. But he s not yet made that momentous decision to go for a full-scale investigation. If that s the case, it s possible that Mueller is backing off on the idea of investigating Trump. Why?Obviously, something is going on behind the scenes. Stephanopoulos may have just given us the real answer.Photo by Lorenzo Bevilaqua/ABC via Getty Images"," Trump Is Trying To Discredit Bob Mueller, And Here’s How"
1,Fake,"June 18, 2017",News,"A PAC that claims to support  principled conservative candidates that will lead the fight to restore constitutionally limited government, free markets, and individual liberty to our Republic,  has released an ad in Georgia that appears to link Democrat Jon Ossoff to the shooting of House Majority Whip Steve Scalise and left-wing violence in general. They call themselves the Principled PAC, they re acting on behalf of Republican Karen Handel, and if they can put an ad like this together, they re anything but principled.They call the left unhinged, and claim that the left endorses and applauds shooting Republicans. Then it implies that Ossoff supports such behavior by saying: When will it stop? It won t if Jon Ossoff wins on Tuesday, because the same unhinged leftists cheering last week s shooting are all backing Jon Ossoff, and if he wins, they win. It ends with calling on people to vote for Karen Handel:This is the worst example of politicizing a tragedy there is. It s so much worse than conservatives screaming  moar gunz,  every single time there s a shooting. And Ossoff is sickened by this. He has already responded by saying: The man is fighting for his life. I think it s disgraceful to politicize it, and I think Secretary Handel should call for it to come down. You have a national tragedy that has united people. There are still [two] who are in critical condition. It s just got no place in an attack ad. A spokeswoman for Handel called it shameful, and said that the so-called Principled PAC should be ashamed of itself. She did not call for the ad to come down, though, as she ought to.Featured image via Joe Raedle/Getty Images ", WATCH: GOP-Friendly PAC Creates SICKENING Link Between Georgia Democrat And Scalise Shooting
1,Fake,"June 18, 2017",News,"It s an old story: A demographic won t vote Republican, so Republicans find ways to prevent said demographic from voting instead of figuring out what they can do to get that group to vote for them. An Arizona Republican is once again engaging in this nonsense by claiming that college students unfairly influence elections because they register to vote where they go to school, and not where their permanent addresses are.Bob Thorpe s claim is that the votes of college students  dilute the votes of full-time residents  in local elections. Thorpe represents Flagstaff, which is home to Northern Arizona University. Republicans had a difficult time holding their seats in that particular district. What Thorpe wants to do is prohibit students from using their dorms or other college addresses from registering to vote.Thorpe tried to spin his voter suppression tactic into something positive with this absolutely transparent lie: [This proposal will ]address several problems with voting in Arizona s college communities while ensuring that voting rights are preserved for all Arizona voters. Preserving voter rights for all Arizonans. Ha!There s a problem beyond the obvious one of voter suppression: Thorpe makes no mention of other part-time residents who flee colder states to reside in Arizona for six months out of the year. One bloc of part-time residents is okay, another is not. While snowbirds might maintain two permanent addresses one in one state and one in Arizona Thorpe doesn t seem to have a problem with them  diluting votes  of permanent residents. Snowbirds,  as they re called, tend to vote Republican, and they tend to vote against things like budget overrides for the educational system, since they don t want to pay for an education system that doesn t include their children.College students, on the other hand, tend to vote Democratic and education budget questions (along with everything else educational) affect them directly. Both Tucson and Tempe home to the University of Arizona and Arizona State University respectively are heavily Democratic. Flagstaff leans red but could go either way.So Thorpe, like other Republicans who would rather cheat that change their policy positions, decided that the problem is the college students not voting where they ought to be. He wants to make it so they have to register with their permanent addresses, and then get their ballots mailed to their college addresses.That kind of thing could discourage them from voting, in addition to preventing them from voting for people and things that directly affect them while they re in school. It s time for Republicans to figure out why they aren t reaching certain demographics and stop trying to force those demographics out of the electorate.Featured image via Mark Wilson/Getty Images", Arizona Republican Says College Kids Make Elections Unfair – Unveils Despicable Plan To Stop Them
1,Fake,"June 18, 2017",News,"A new report from the New York Times reveals that Trump renewed trademarks in Russia, which contradicts this claim that he does not have any investments in Russia. Apparently, Trump owns a number of unused registered trademarks in Russia that are left over from a failed attempt to expand his hotel empire into the Russian Federation in 1996 and 2007. Trump has repeatedly sworn that he does not have any investments in Russia. On Twitter, he wrote back in January,  Russia has never tried to use leverage over me. I HAVE NOTHING TO DO WITH RUSSIA   NO DEALS, NO LOANS, NO NOTHING! Russia has never tried to use leverage over me. I HAVE NOTHING TO DO WITH RUSSIA   NO DEALS, NO LOANS, NO NOTHING!  Donald J. Trump (@realDonaldTrump) January 11, 2017Except, these trademarks are intellectual property owned by the Trump Organization. Which means that Trump can lie as much as he wants, the fact remains that he does have investments in Russia. The trademarks were renewed   get this   on November 8, 2016, election day. The day which I assume future generations may come to know as the official expiration date for our democracy. There are six trademarks that were renewed in total. The New York Times reports that: Despite their inactivity, the Trump Organization sought extensions for the trademarks from Rospatent, the Russian government agency in charge of intellectual property. In a series of approvals starting in April 2016 and ending in December, Rospatent granted new 10-year terms for the trademarks, the agency s records show. Under normal circumstances, renewing trademarks in Russia is generally a routine matter, and there is nothing to suggest from the few public records available that Mr. Trump was shown favoritism. Still, extensions are not guaranteed and can be subject to challenge   particularly if, as in this case, the trademarks went unused for years, according to interviews with a half-dozen lawyers specializing in intellectual property law. It seems hard to believe that the Trump Organization would bother going through with re-registering the trademarks if Trump or his spawn do not plan on conducting (more) business in Russia in the future. The Intercept has been running an effort to document every possible connection between Trump s more minor henchmen and Russia. So far, the results are staggering. It appears that there are major conflicts of interest with Russia at every level of the Trump administration. This just adds more fuel to an inferno that might end up burning the Trump administration down. As the investigation into Trump s connections with Russia continues, it becomes more evident every day that Trump and his cronies have a lot of reasons to keep Vladimir Putin happy. Even if that means the man who campaigned vehemently on supporting  America First  policies, is putting himself and his company s profits, ahead of the nation he is supposed to be leading.Featured image via Wikimedia Commons", Trump Says He Doesn’t Have Any Investments In Russia — He Must’ve Forgot About This One
1,Fake,"June 18, 2017",News,"Ever since his presidential campaign, Donald Trump has proven himself to be a loose cannon that no one can control. Trump s administration should have known better than to try and reign him in, and to have any hopes that he might be able to restrain himself once he won the election. Perhaps they would be handling his behavior better now, instead of abandoning the disgraceful POTUS.At the moment when Trump s Russia scandal is exploding and he needs his team more than ever, the White House has had it with Trump s incriminating Twitter rants. They once tried to control Trump in various ways such as keeping his schedule tight and only feeding him pro-Trump news, but now they re letting Trump do whatever the hell he wants. To make this even worse for the abandoned man baby in the White House, his lawyers are also at their wit s end. Because no one is controlling Trump, he s become impossible to defend as he continues to make his scandals worse.Gabriel Sherman stated:This basically seals the deal   Trump is going down. Not that his team has ever been very successful at keeping him level-headed, but now that they re deliberately taking a hands off approach, he is doomed. His lawyers cannot possibly compete with the amount of damaging tweets Trump puts out every week, proving to the world that no one can take him down better than the man himself. Trump is an absolute nightmare for a legal team, as he repeatedly sabotages all efforts to mend his scandals.No one should be surprised that this is how Trump s administration is going down. The entire staff is made up of incompetent people who can t stand up to Trump   and he knows it. The administration was dysfunctional from day one, and proved unable to reach Trump and convince him that shutting up was his best option. Now, Trump is left to his own devices with attorneys who don t even know how they re going to save him anymore.Featured image via Win McNamee / Getty Images"," White House Gives Up Trying To Control Trump, Lawyers Are Ready To Quit (TWEETS)"
1,Fake,"June 18, 2017",News,"Critics are calling former Fox News host, Megyn Kelly s upcoming interview with the conspiracy theorist and noted lunatic, Alex Jones on her new home at NBC an act of irresponsibility to the public. Or, as the panel of media critics on CNN s Reliable Sources put it, Jones is a virus and Kelly is giving him the opportunity to create a viral outbreak of bullshit political positions. Maureen Ryan, Variety s chief television critic, argued that the context of the interview was a major factor in determining the quality of the programming. She asserts that Jones is certainly worth educating people about but feels the format is all wrong. Ryan explains: I just think the context in which this coverage takes place is really important. If you were telling me that NBC was doing an hour-long documentary on the rise of this kind of disinformation media empires, I would say that s great. This is important to take into consideration, both as a media critique and as a talking point to those who wish to decry the media s admonishment of Kelly and NBC as simply being part of a conspiracy to shut out so-called  truth-tellers  like Jones.  A talking point that is both in vogue with the alt-right and quite lazy, if I am being honest.   I don t think giving Alex Jones 15 or 16 minutes to simply spin his views and to spin his media image is the way in which to attack this,  Ryan went on to add.  Megyn Kelly has not proven herself to be the kind of dogged interviewer that would be able to make a meal of this. Kelly s entire career could be used as a citation for this claim, though Kelly s recent pathetic interview with Russian President Vladimir Putin does a great job of summarizing her consistent failings as a news celebrity (I m incapable of referring to her as a journalist at this point). The show s host, Brian Stelter, mentions one defense of NBC s airing of the interview that came from NBC. The defense, according to Stelter, is that:  terrorists and child molesters and serial killers have been interviewed on television. It s actually quite sad to hear such vapid analysis from a major broadcasting company like NBC, if not surprising. Obviously, there is a defense between the likes of Jones and the rest of the scary cadre of deplorable individuals that are mentioned, those types of people are almost always automatically viewed as illegitimate by audiences. It s hard to imagine Jones on the other hand, as stacking up to these types of criminals. As nutty as Jones is, he sounds sane, if not by much from a left-wing perspective, when compared to a terrorist spokesperson. Stelter goes on to speculate on whether the current political climate is playing a part in people s anger towards Kelly and NBC.: Alex Jones is a virus. There s maybe a fear of spreading that virus more fully on a big network. If it bleeds it ledes,  goes the journalist cliche. While an interview with Jones likely won t lead to blood spilling, it will get people to tune in to view the verbal carnage. This interview is going to be very profitable to NBC. It should be remembered by all, that NBC is a corporation and their obligations are to turn a profit, which even in dark times we are in still appears to trump their obligations as a member of the fourth estate.You can watch the segment below.Featured image from video screenshot", WATCH: Media Critics Tear Megyn Kelly Apart For Spreading Alex Jones ‘Virus’ To Her Viewers (VIDEO)
1,Fake,"June 18, 2017",News,"The question as to whether Donald Trump is being investigated by special counsel Robert Mueller or not was answered definitively by Trump himself via a tweet he posted on Friday morning. That s why Jay Sekulow, a key member of Trump s legal team, confused the world when he insisted that Trump is in fact not being investigated by Mueller on Sunday.While making his rounds on the Sunday morning political talk show circuit, Sekulow told NBC s Meet the Press host, Chuck Todd,  the president is not and has not been under investigation for obstruction.  After dropping this nuclear-grade contradiction, Sekulow was forced to defend his position to multiple members of the press. One interview, which aired on Fox News Sunday was particularly brutal for Sekulow. The show s host, Chris Wallace, qualified the reality of the situation well when he said,  Oh boy, this is weird.   He takes the action that [the Attorney General s office] recommended and now he s being investigated by the Department of Justice. He s being investigated for taking the action that the attorney general and deputy attorney general recommended him to take by the agency who recommended the terminations!    You ve now said he is being investigated after saying [he isn t],  Wallace observed.   No, he s not being investigated!  Sekulow shouts at Wallace.   You just said he s being investigated,  Wallace said.  At this point, Wallace is not putting up with Sekulow s inconsistencies.    Sir, you just said two times that he s being investigated,  the Wallace fires back.  And he s not just being investigated for firing Comey, there s also what he said to Comey when Comey was still the FBI director.  Sekulow then claims that Wallace is putting words in his mouth, insisting that he has been  crystal clear  about his assertion that Trump is not being investigated. Sekulow then tries to play of his contradiction as nothing more than him speaking on the  legal theory of how the Constitution works.  He then accuses Wallace of rephrasing what he is saying.Of course, this is all complete nonsense. That s why Wallace responds confidently, saying,  I didn t rephrase it. The tape will speak for itself; you said he is being investigated. You can watch the interview below. Featured image from video screenshot", Embarrassing: Watch Trump Attorney Gets Grilled Over Lying About Investigation (VIDEO)
1,Fake,"June 18, 2017",News,"Donald Trump has been consumed with a seething anger and frustration lately that s slipping into everything he does. This week, his Twitter messages rose to an even more disgusting level of vitriol as the scandals and crimes his administration has perpetuated continue to come to light. On Father s Day, a time most Americans were taking as an opportunity to honor and remember their dads, Trump was on Twitter lying about Obama.The new Rasmussen Poll, one of the most accurate in the 2016 Election, just out with a Trump 50% Approval Rating.That's higher than O's #'s!  Donald J. Trump (@realDonaldTrump) June 18, 2017This is in line with what sources are telling reporters. According to aides, Trump is barely coherent, ranting at television screens and mad at the people investigating him.Trump advisers and confidants describe the president as increasingly angry over the investigation, yelling at television sets in the White House carrying coverage and insisting he is the target of a conspiracy to discredit   and potentially end   his presidency. Some of his ire is aimed at Rosenstein and investigative special counsel Robert Mueller, both of whom the president believes are biased against him, associates say.Meanwhile, former President Obama   whose popularity has only risen since handing the office over to Trump   put on a masterclass of how to handle a simple Father s Day tweet. (Hint: Instead of ranting and raving, try talking about the positive relationship you have with your kids.)Of all that I've done in my life, I'm most proud to be Sasha and Malia's dad. To all those lucky enough to be a dad, Happy Father's Day! https://t.co/ya1YAJignC  Barack Obama (@BarackObama) June 18, 2017The contrast is telling. Trump is most proud of an (outlier) poll saying he s at 50% approval. (His real number is closer to 38%.) Obama is most proud of his kids, Sasha and Malia.And lest Trump supporters think Obama is only doing this now that he s retired   here s how Obama marked Father s Day last year while president.Happy Father's Day to all the dads out there. Glad to be spending this one with my family in Yosemite. https://t.co/SaNJgmoIK1  President Obama (@POTUS44) June 19, 2016Trump has yet to mention Father s Day at all.One final point that is sure to make Trump furious: Obama s message of love and affection for his family was retweeted by 35,000 people as of this writing. Trump s unhinged rant about Obama s poll numbers got a measly third of that.Say it with me: Love trumps hate.Featured image via Olivier Douliery- Pool/Getty Images", Obama Shows Trump What A Classy Father’s Day Message Looks Like After Trump’s Twitter Meltdown
1,Fake,"June 18, 2017",News,"Joy Reid rained on Donald Trump s parade on Sunday morning, and it was glorious.Earlier in the morning, Trump declared on Twitter that his poll numbers are better than President Obama s and posted about how Rasmussen, a conservative leaning polling firm, has his approval rating at 50 percent.The new Rasmussen Poll, one of the most accurate in the 2016 Election, just out with a Trump 50% Approval Rating.That s higher than O s # s!  Donald J. Trump (@realDonaldTrump) June 18, 2017Well, AM Joy host Joy Reid quickly destroyed Trump with a smile and some snark. Trump also tweeted about his poll numbers this morning, citing a new poll that puts his approval rating at 50 percent and saying that s higher than O s numbers,  Reid said before pointing out that Trump is obsessed with Obama.  Obsessed with President Obama much?  she continued.Reid then noted that other polls have Trump s approval rating much lower than Rasmussen. In fact, his rating is the lowest in history. The only poll showing Trump at 50 percent was Rasmussen, which Reid trashed. See if you can spot the outlier,  she asked the audience.Here s the video via VidMe.Donald had better see someone quickly about that burn.But it s even worse for him because his claim is not even close to being accurate. As it turns out, President Obama s approval rating on June 18, 2009 was 55 percent. And the polling firm that reported that finding happens to be Rasmussen, the same polling firm Trump is bragging about now. And last time I checked, 55 is still bigger than 50. That means Trump s claim that he has a higher number than Obama is totally false.Reid is right about Trump being obsessed with President Obama. Trump has tried to destroy Obama s legacy at every turn and he is constantly claiming to be a better president even though he has been a complete disaster for this country. Trump legislative record is laughable since the only bills he signs are minor ones that designate buildings and other little things that don t really matter. He has not signed a single piece of major legislation yet, and he is been in office over 100 days already.Mostly, he has been signing executive orders, which Trump and conservatives repeated whined about Obama doing. Trump is on pace to sign more executive orders than Obama ever did. Furthermore, Trump is also on pace to take more vacation days and play more rounds of golf in a single year than Obama ever did.Trump is an embarrassment to this nation and his poll numbers are only going to get worse once his supporters begin to truly realize that they have been duped.Featured Image: Screenshot", WATCH: Joy Reid OWNS Trump In Less Than 30 Seconds For Claiming To Be More Popular Than Obama
1,Fake,"June 18, 2017",News,"Donald Trump got hilariously owned on Twitter again.On Sunday morning, Trump took a break from playing golf to post a Twitter rant. First, he bragged about his presidency.The MAKE AMERICA GREAT AGAIN agenda is doing very well despite the distraction of the Witch Hunt. Many new jobs, high business enthusiasm,..  Donald J. Trump (@realDonaldTrump) June 18, 2017 massive regulation cuts, 36 new legislative bills signed, great new S.C.Justice, and Infrastructure, Healthcare and Tax Cuts in works!  Donald J. Trump (@realDonaldTrump) June 18, 2017And then he insanely declared that his poll numbers are better than President Obama s.The new Rasmussen Poll, one of the most accurate in the 2016 Election, just out with a Trump 50% Approval Rating.That s higher than O s # s!  Donald J. Trump (@realDonaldTrump) June 18, 2017As you can see, Trump used a poll taken by Rasmussen, which notoriously leans to the right-wing. Plus, it s the only poll that shows Trump s approval rating being this high. All of the others show Trump s approval rating at historic lows.But Trump is not only embarrassing himself by ignoring the other polls, he s wrong about having higher numbers than President Obama.At this time in his presidency on June 18, 2009, Rasmussen took a poll and found that 55 percent of Americans approved of how President Obama was doing his job.That s not even true. On June 18, 2009, Obama had 55% overall approval, with 35% strong approval. You can check here https://t.co/Ug3LolDloS pic.twitter.com/4ShoOt3kzD  Robert Maguire (@RobertMaguire_) June 18, 2017So Trump is either lying or he is bad at math. Or both.Of course, Twitter users mercilessly mocked Trump for it.Dude Rasmussen is a right wing org lol  Ken Klippenstein (@kenklippenstein) June 18, 2017Rasmussen constantly has the highest approval rating for you. If you look at other polls your numbers are much lower https://t.co/U01aLAGEub pic.twitter.com/aI6ESllrw3  Ken Klippenstein (@kenklippenstein) June 18, 2017Obama typically has 3 to 4 times as many twitter likes for his tweets. Has about 3 times the followers. (Even without the fakes)  Robert Belcher (@bobbelcher) June 18, 2017Even though that s way higher than the real figure (37%), 50% is still *TERRIBLE* for a recently elected president!  Jules Suzdaltsev (@jules_su) June 18, 2017Every other polls says 35-40%. Also, since when was Obama s 55% rating lower than 50%. Can you do math even?  Impeach Donald Trump (@Impeach_D_Trump) June 18, 2017He s the  so called commander in chief   that just lost seven sailors, and he s tweeting about ratings instead? SAD!  Tom Woodward (@topcattcw) June 18, 20177 US servemen are dead & you re tweeting about approval rating pollsResign  Emailz (@eimzkavanagh) June 18, 2017.@RealDonaldTrump is lying to the American people. Data from this date in June 2009   same poll   shows Obama 55% https://t.co/pNtHAx9qTW  West Wing Reports (@WestWingReport) June 18, 2017Fake news. Try again. June 18 2009. Obama approval at 55%. That s by your pals @Rasmussen_Poll. Bigly accurate. pic.twitter.com/1vE7R8hNbD  Aled Phillips (@aledsavedlatin) June 18, 2017It was 62% when he left office in January. Math is hard for the Donald  SheBikesLikeABoss (@heather0415) June 18, 2017Rasmussen says more strongly disagree than strongly agree with Trump  Chris (@MrMurder37) June 18, 2017pic.twitter.com/VT2cBUqw0z  Cody Keenan (@codykeenan) June 18, 2017Featured Image: Pete Souza/White House", Trump Gets HUMILIATED After Declaring His Poll Numbers ‘Higher’ Than Obama’s
1,Fake,"June 18, 2017",News,"Despite his tweets, apparently Trump isn t being investigated for obstruction of justice, according to Jay Sekulow, a member of Trump s legal team.On Friday morning, President Trump tweeted:  I am being investigated for firing the FBI Director by the man who told me to fire the FBI Director! Witch Hunt. I am being investigated for firing the FBI Director by the man who told me to fire the FBI Director! Witch Hunt  Donald J. Trump (@realDonaldTrump) June 16, 2017According to NBC, Sekulow was adamant that Trump is not under any investigation on NBC s  Meet The Press . Let me be clear here,  said Jay Sekulow, a member of the president s legal team.  The president is not and has not been under investigation for obstruction. Sekulow goes on to say that Trump was actually responding to news reports of an investigation.Funny, because that s not what it sounded like from Trump himself. Surely the President of the United States knows how to be clear in his official White House tweets. The tweet from the president was in response to the five anonymous sources purportedly leaking info to the Washington Post,  Sekulow said, referring to the Washington Post s report that Special Counsel Robert Mueller s investigation into Russian interference in the election, now also includes a look at whether President Trump attempted to obstruct justice. He s not afraid of the investigation   there is no investigation,  Sekulow said, adding,  there is not an investigation of the President of the United States, period. Ah but Sekulow first said  He s not afraid of the investigation , that implies something else entirely. It sounds like Trump and his team are working to cover up an investigation and have it become hush hush and forgotten about.We all know Trump tells it like it is on Twitter,  covfefe  or otherwise. Trump doesn t know when to shut up or keep his mouth shut. Unfortunately for him there s only so much his team can do. Or try to do.Sen. Marco Rubio, R-Fla, also noted on NBC s  Meet The Press  that  one thing we ve learned from the testimony of multiple people now is the president is pretty fired up about this  and doesn t believe that he did anything wrong. The president  wants people to say that,  he said.If that s the case, again I ask: what does Trump have to hide then?Featured image by Joe Raedle/Getty Images", Trump’s Legal Team Directly Contradicts Him On The Investigation Yet Again
1,Fake,"June 17, 2017",News,"The bright side of the Russian/Trump investigation, if you can find one, is that a lot of political stars are being born. Al Franken, while not a newbie to most, is separating himself from the chaff, as are Adam Schiff, Kamala Harris and a handful of other Democrats. One major rising star, though, isn t a Democrat at all   he s a former counter-intelligence officer. He considers himself a Colin Powell Republican and if he were to run for President, there s little doubt he d be a force to be reckoned with, regardless of party.After Friday night s Overtime with Bill Maher (the part of the show that s on YouTube instead of on TV), Nance confirmed his badass status when he stood up to Breitbart Editor in Chief, Alex Marlow, demanding an apology for a story that ran a few years ago that resulted in death threats to Nance and his family.On the subject of fake news, which Marlow tried to redefine as a liberal invention, Nance said this: There was this article about a 35-year counterterrorism expert who claimed they wanted Trump Tower attacked that was written in Breitbart,  Nance began.  I got 31 death threats and that came from your website you gonna apologize to me? Marlow responded that he respected Nance and his service to the country, but Nance shot back by saying,  Your followers threatened my family, my children, my wife. The Breitbart chief tried turning the tables.  Are you really suggesting that Breitbart doesn t get death threats? That our lives aren t put in danger? Marlow claimed he didn t remember the story, but if Nance would show it to him, he d apologize. Apparently, Marlow hasn t heard of the Google.Nance responded that he will  come to (his) office and see that retraction. Marlow then called Nance, who is incredibly calm,  hysterical,  which seems to be the go-to insult for anyone speaking out against the Trump administration.Here s the video:Featured image via video screenshots", Watch Malcolm Nance WIPE THE FLOOR With Breitbart Editor In Bill Maher’s Overtime
1,Fake,"June 17, 2017",News,"Former Speaker Newt Gingrich is convinced that  somebody  is most likely going to wind up in jail when the investigation into Russia s interference in our election is done, but he doesn t think Donald Trump will be the one who ends up behind bars. They re going to get somebody. I don t think they re going to get the president, but they re going to get somebody, and they re going to get him for something. And they re probably going to go to jail,  Gingrich told Fox News on Friday.According to Gingrich, what is playing out right now in the U.S. is no different than an old  western movie. This is like watching an old-fashioned Western movie. This is an Indian hunting party,  Gingrich said.  They re out looking for a couple scalps, and they re not going to go home until they get some. Special counsel Robert Mueller was already investigating Russia s election meddling and the possibility (or more correctly, the probability) that Trump s campaign was in collusion with the Kremlin. But on Wednesday, following the bombshell testimony of fired FBI Director James Comey, it was announced that Mueller is also investigating Trump for obstruction of justice.So far, Mueller has reportedly brought in 13 lawyers to assist with the investigation and intends to hire even more. Gingrich said this is a sure sign that somebody is going to have to take the fall. Mueller simply has too many  high-powered  attorneys to just go home  without a scalp.  Somebody is going to have to go down, Gingrich insisted.Earlier in the day on Friday, Gingrich had tried to claim that it is impossible for a sitting president to obstruct justice, therefore, Trump is innocent. Apparently, he forgot that as a member of Congress he voted to impeach Bill Clinton for obstruction of justice.Watch:Featured image via T.J. Kirkpatrick/Getty Images", Newt Gingrich: Somebody Is Going To Jail Over Russia Probe But It Won’t Be Trump (VIDEO)
1,Fake,"June 17, 2017",News,"One of Donald Trump s favorite morons   you know, the  poorly educated  as he calls them   managed to pick a fight he couldn t win with a 12-year-old boy outside a city council meeting in Huntington Park, California on Tuesday.The boy had just finished speaking to the city council when an angry man wearing a Trump flag asked him if he was an American. I was born here, but I am also half-Mexican,  Joseph Moreno replied. Then Mr. MAGA learned that typical talking points he and his exceptionally stupid friends regularly throw at people on Twitter don t work when the target is twelve.Calling the preteen  brainwashed,  the Trump follower began angrily demanding to know if the boy, who (once again) is twelve, if he can vote in Mexico. So you can vote over there?  the man asks. I. Am. Twelve. Years. Old,  the kid says, emphasizing every word as though he was talking  to a Trump voter (oh, wait, he was).  I can t even vote here if I wanted to. Can you vote over there,  the man repeated. I can t right now because I m 12,  the kid replies.This is just one gem in a treasure trove of stupid, which you can watch below if you need a good laugh:(function(d, s, id) {  var js, fjs = d.getElementsByTagName(s)[0];  if (d.getElementById(id)) return;  js = d.createElement(s); js.id = id;  js.src = ""//connect.facebook.net/en_US/sdk.js#xfbml=1&version=v2.3"";  fjs.parentNode.insertBefore(js, fjs);}(document, 'script', 'facebook-jssdk'));MUST WATCH! love this boy so much!  . He gave an amazing speech at the podium at Huntington Park City Council Meeting. Mark my words.. he is a future leader!  ?? Posted by Veronica Tomas on Tuesday, June 6, 2017", Trump Fan Debates 12-Year-Old And HUMILIATES Himself (VIDEO)
